kdrama_name,tags
A Poem a Day, love triangle
A Poem a Day, hardworking male lead
A Poem a Day, tough male lead 
Brilliant Heritage,multiple couples
Brilliant Heritage, moneyobsession
Brilliant Heritage, second chance
Brilliant Heritage, death of a mother
Brilliant Heritage, big family
Brilliant Heritage, soap opera
Brilliant Heritage, death
Brilliant Heritage, contract relationship 
Heard It Through the Grapevine,teen parents
Heard It Through the Grapevine, teen marriage
Heard It Through the Grapevine, family pressure
Heard It Through the Grapevine, social commentary
Heard It Through the Grapevine, social problems
Heard It Through the Grapevine, marriage
Heard It Through the Grapevine, unexpected pregnancy
Heard It Through the Grapevine, teenage pregnancy
Heard It Through the Grapevine, rich manpoor woman
Heard It Through the Grapevine, rich male lead 
Delayed Justice,empathic male lead
Delayed Justice, righteous male lead
Delayed Justice, hottempered male lead
Delayed Justice, adapted from a novel
Delayed Justice, corrupt legal system
Delayed Justice, fight for justice
Delayed Justice, smart male lead
Delayed Justice, reporter male lead
Delayed Justice, lawyer male lead
Delayed Justice, warm male lead 
I Need Romance,manager female lead
I Need Romance, photographer supporting character
I Need Romance, director male lead
I Need Romance, lawyer female lead
I Need Romance, break up
I Need Romance, independent female lead
I Need Romance, modeling
I Need Romance, steamy kiss
I Need Romance, skinship
I Need Romance, healing 
Marry Him If You Dare,cnblue
Marry Him If You Dare, second chance
Marry Him If You Dare, time travel
Marry Him If You Dare, idol actor 
Heart to Heart,trauma
Heart to Heart, shy female lead
Heart to Heart, sociophobia
Heart to Heart, mental illness
Heart to Heart, healing
Heart to Heart, tragic past
Heart to Heart, psychiatrist male lead
Heart to Heart, doctor male lead
Heart to Heart, steamy kiss
Heart to Heart, rich manpoor woman 
My Spring Days,older manyounger woman
My Spring Days, single father
My Spring Days, rich male lead
My Spring Days, love triangle
My Spring Days, rich female lead
My Spring Days, fate
My Spring Days, nice female lead
My Spring Days, organ transplantation
My Spring Days, illness
My Spring Days, nice male lead 
The Great Merchant,historical fiction
The Great Merchant, gisaeng
The Great Merchant, joseon dynasty 
Meloholic,dissociative identity disorder
Meloholic, adapted from a webtoon
Meloholic, telepathy
Meloholic, steamy kiss
Meloholic, mental illness
Meloholic, university
Meloholic, psychology
Meloholic, miniseries
Meloholic, student
Meloholic, investigation 
Temptation,rich womanpoor man
Temptation, conceited male lead
Temptation, hypocrisy
Temptation, stubborn female lead
Temptation, female infertility
Temptation, hardworking male lead
Temptation, lovers separated
Temptation, power struggle
Temptation, heartbreak
Temptation, vengeful female lead 
My Husband Oh Jak-doo,trauma
My Husband Oh Jak-doo, strong male lead
My Husband Oh Jak-doo, contract relationship
My Husband Oh Jak-doo, family pressure
My Husband Oh Jak-doo, naive male lead
My Husband Oh Jak-doo, marriage
My Husband Oh Jak-doo, strong female lead
My Husband Oh Jak-doo, countryside setting
My Husband Oh Jak-doo, rural life
My Husband Oh Jak-doo, bromance 
The Lover,sexual innuendo
The Lover, multiple couples
The Lover, multiple mains
The Lover, lgbtq
The Lover, older womanyounger man
The Lover, gay romance
The Lover, omnibus
The Lover, neighbors relationship
The Lover, foodie female lead
The Lover, age gap drama life 
Hidden Identity,investigation
Hidden Identity, death
Hidden Identity, revenge
Hidden Identity, murder
Hidden Identity, teamwork
Hidden Identity, undercover agent male lead
Hidden Identity, undercover agent female lead
Hidden Identity, criminal organization
Hidden Identity, cold male lead
Hidden Identity, strong male lead 
Man Who Sets the Table,unhealthy mains relationship
Man Who Sets the Table, conglomerate
Man Who Sets the Table, greed
Man Who Sets the Table, girls generation snsd
Man Who Sets the Table, soap opera
Man Who Sets the Table, emotional abuse
Man Who Sets the Table, deception
Man Who Sets the Table, heir
Man Who Sets the Table, divorce
Man Who Sets the Table, inheritance theft 
Item,adapted from a webtoon
Item, impulsive male lead
Item, tragic past
Item, mad dog
Item, supernatural phenomena
Item, priest
Item, criminal profiler
Item, corruption
Item, precognition
Item, revenge 
Times,time warp
Times, different timelines
Times, time altering
Times, scifi
Times, fatherdaughter relationship
Times, determined female lead
Times, hardworking male lead
Times, death
Times, investigation
Times, suspense 
Big Man,cold female lead
Big Man, secondary couple
Big Man, naive male lead
Big Man, orphan male lead
Big Man, power struggle
Big Man, deception
Big Man, betrayal
Big Man, strong female lead
Big Man, rags to riches
Big Man, revenge 
Mrs. Cop,police department setting
Mrs. Cop, detective male lead
Mrs. Cop, detective female lead
Mrs. Cop, single mother
Mrs. Cop, attempted murder
Mrs. Cop, crime against children
Mrs. Cop, attempted sexual assault
Mrs. Cop, death of a parent
Mrs. Cop, slight romance
Mrs. Cop, teamwork 
Sandglass,gwangju uprising
Sandglass, s
Sandglass, rich female lead
Sandglass, friendship
Sandglass, death of a parent
Sandglass, s
Sandglass, gangster male lead
Sandglass, detective supporting character
Sandglass, prosecutor supporting character
Sandglass, prosecutor male lead 
Argon,bossemployee relationship
Argon, journalism
Argon, corruption
Argon, news anchor
Argon, workplace setting
Argon, mild sexual content
Argon, death of a wife
Argon, reporter male lead
Argon, reporter female lead
Argon, single father male lead 
Hur Jun,emperors physician
Hur Jun, doctor male lead
Hur Jun, historical figure
Hur Jun, historical fiction
Hur Jun, joseon dynasty 
Punch,corruption
Punch, terminal illness
Punch, strong female lead
Punch, power struggle
Punch, morally ambiguous male lead
Punch, prosecutor female lead
Punch, prosecutor male lead
Punch, greed
Punch, married couple
Punch, fatherdaughter relationship 
Standby,
Mom,married couple
Mom, cancer
Mom, nice male lead
Mom, marriage
Mom, pregnancy 
Jeong Do-jeon,consort supporting character
Jeong Do-jeon, historical fiction
Jeong Do-jeon, revolution
Jeong Do-jeon, biographical
Jeong Do-jeon, corruption
Jeong Do-jeon, goryeo dynasty
Jeong Do-jeon, joseon dynasty
Jeong Do-jeon, suspense 
Chakhanmanyeojeon,identity swap
Chakhanmanyeojeon, double identity
Chakhanmanyeojeon, identical twin female lead
Chakhanmanyeojeon, flight attendant female lead
Chakhanmanyeojeon, pilot male lead
Chakhanmanyeojeon, innocent female lead
Chakhanmanyeojeon, sisters relationship
Chakhanmanyeojeon, brothersister relationship
Chakhanmanyeojeon, flashback to past
Chakhanmanyeojeon, single mother 
Babel,revenge
Babel, infidelity
Babel, actress female lead
Babel, pregnant female lead
Babel, prosecutor male lead
Babel, flashback to past
Babel, attempted assault
Babel, wealth obsession
Babel, impulsive male lead
Babel, evil motherinlaw 
My Healing Love,calm female lead
My Healing Love, calm male lead
My Healing Love, nice male lead
My Healing Love, slow burn romance
My Healing Love, strong male lead
My Healing Love, family relationship
My Healing Love, cheating
My Healing Love, childhood friends relationship
My Healing Love, fatherinlaw  daughterinlaw relationship
My Healing Love, parttime worker female lead 
Sponsor,suspense
Sponsor, actress female lead
Sponsor, poverty
Sponsor, editor
Sponsor, hardworking male lead
Sponsor, hardworking female lead
Sponsor, greed
Sponsor, modeling
Sponsor, disease
Sponsor, photography 
Your House Helper,housekeeper male lead
Your House Helper, housekeeping
Your House Helper, healing
Your House Helper, life lesson
Your House Helper, sismance
Your House Helper, cold manwarm woman
Your House Helper, slow burn romance
Your House Helper, awkward male lead
Your House Helper, internship
Your House Helper, multiple mains 
The Family Is Coming,
Andante,bittersweet ending
Andante, terminal illness
Andante, countryside setting
Andante, transfer student
Andante, coming of age
Andante, student
Andante, drama 
Bad Papa,boxing
Bad Papa, childhood friends relationship
Bad Papa, morally ambiguous male lead
Bad Papa, childhood crush
Bad Papa, mad dog
Bad Papa, car accident
Bad Papa, impulsive male lead
Bad Papa, benevolent father
Bad Papa, secret crush
Bad Papa, second chance romance 
Legal High,eccentric male lead
Legal High, strong female lead
Legal High, sismance
Legal High, law firm
Legal High, satire
Legal High, greed
Legal High, mentor
Legal High, slight romance
Legal High, eccentric female lead
Legal High, rivalry 
Working Mom,older womanyounger man
Working Mom, marriage 
New Heart,hospital setting
New Heart, surgeon female lead
New Heart, surgeon male lead
New Heart, doctor female lead
New Heart, doctor male lead
New Heart, heart surgery
New Heart, older womanyounger man
New Heart, nice male lead 
"Take Care of Us, Captain",airport setting
"Take Care of Us, Captain", plane setting
"Take Care of Us, Captain", pilot male lead
"Take Care of Us, Captain", hidden past
"Take Care of Us, Captain", love triangle 
Phoenix,riches to rags
Phoenix, love square
Phoenix, rich manpoor woman
Phoenix, first love
Phoenix, businessman
Phoenix, orphan male lead
Phoenix, soap opera
Phoenix, divorced couple
Phoenix, obsession 
Dae Jang-Geum Is Watching,entertainment industry
Dae Jang-Geum Is Watching, cooking
Dae Jang-Geum Is Watching, slow burn romance
Dae Jang-Geum Is Watching, bossemployee relationship
Dae Jang-Geum Is Watching, love triangle
Dae Jang-Geum Is Watching, bromance
Dae Jang-Geum Is Watching, youtuber male lead
Dae Jang-Geum Is Watching, workplace setting
Dae Jang-Geum Is Watching, retail clerk female lead
Dae Jang-Geum Is Watching, fraternal twin female lead 
Dae Jang-Geum Is Watching,entertainment industry
Dae Jang-Geum Is Watching, cooking
Dae Jang-Geum Is Watching, slow burn romance
Dae Jang-Geum Is Watching, bossemployee relationship
Dae Jang-Geum Is Watching, love triangle
Dae Jang-Geum Is Watching, bromance
Dae Jang-Geum Is Watching, youtuber male lead
Dae Jang-Geum Is Watching, workplace setting
Dae Jang-Geum Is Watching, retail clerk female lead
Dae Jang-Geum Is Watching, fraternal twin female lead 
Late Night Restaurant,episodic format
Late Night Restaurant, life lesson
Late Night Restaurant, calm male lead
Late Night Restaurant, strong male lead
Late Night Restaurant, nice male lead 
One Well-Raised Daughter,family dispute
One Well-Raised Daughter, soap opera
One Well-Raised Daughter, family relationship
One Well-Raised Daughter, hidden identity
One Well-Raised Daughter, heiress
One Well-Raised Daughter, misunderstanding
One Well-Raised Daughter, strong female lead
One Well-Raised Daughter, marriage
One Well-Raised Daughter, crossdressing
One Well-Raised Daughter, drama 
Bachelor's Vegetable Store,childhood friends relationship
Bachelor's Vegetable Store, rich womanpoor man
Bachelor's Vegetable Store, nice male lead
Bachelor's Vegetable Store, based on true story
Bachelor's Vegetable Store, friendship 
7th Grade Civil Servant,national intelligence service
7th Grade Civil Servant, rivals to lovers
7th Grade Civil Servant, spy
7th Grade Civil Servant, second chance
7th Grade Civil Servant, rich male lead 
Home for Summer,infidelity
Home for Summer, motherson relationship
Home for Summer, fatherson relationship
Home for Summer, adoption
Home for Summer, fatherdaughter relationship
Home for Summer, motherdaughter relationship
Home for Summer, eccentric male lead
Home for Summer, childhood friends relationship
Home for Summer, orphanage setting
Home for Summer, plastic surgeon male lead 
A Thousand Days' Promise,alzheimers disease
A Thousand Days' Promise, forbidden love 
Life Is Beautiful,authoritarian parents
Life Is Beautiful, star crossed lovers
Life Is Beautiful, jealousy
Life Is Beautiful, heiress
Life Is Beautiful, love square
Life Is Beautiful, obsession
Life Is Beautiful, female chases male first
Life Is Beautiful, love triangle
Life Is Beautiful, break up
Life Is Beautiful, doppelganger 
Just Dance,coming of age
Just Dance, sismance
Just Dance, high school
Just Dance, dance
Just Dance, misunderstanding
Just Dance, workplace setting
Just Dance, snowy setting
Just Dance, dancer female lead
Just Dance, chasing a dream
Just Dance, single mother 
Eccentric! Chef Moon,amnesia
Eccentric! Chef Moon, cooking
Eccentric! Chef Moon, successful female lead
Eccentric! Chef Moon, eccentric female lead
Eccentric! Chef Moon, cohabitation
Eccentric! Chef Moon, healing
Eccentric! Chef Moon, village setting
Eccentric! Chef Moon, countryside setting
Eccentric! Chef Moon, fashion designer female lead
Eccentric! Chef Moon, restaurateur male lead 
Happy Together,long lost sibling
Happy Together, family reunion
Happy Together, multiple couples
Happy Together, family 
Endless Love,childhood friends relationship
Endless Love, death of a mother
Endless Love, brothers relationship
Endless Love, soap opera
Endless Love, death
Endless Love, murder
Endless Love, love triangle
Endless Love, friendship 
Splendid Politics,scheme
Splendid Politics, power struggle
Splendid Politics, hidden identity
Splendid Politics, revolt
Splendid Politics, gwanghae
Splendid Politics, revenge
Splendid Politics, rebellion
Splendid Politics, joseon dynasty
Splendid Politics, crossdressing
Splendid Politics, love triangle 
Ms. Perfect,slight romance
Ms. Perfect, infidelity
Ms. Perfect, naive male lead
Ms. Perfect, weak male lead
Ms. Perfect, investigation 
Risky Romance,cold manwarm woman
Risky Romance, eccentric female lead
Risky Romance, cohabitation
Risky Romance, hospital setting
Risky Romance, surgeon male lead
Risky Romance, doctor female lead
Risky Romance, doctor male lead
Risky Romance, arrogant male lead
Risky Romance, death of a friend
Risky Romance, death 
Secrets and Lies,identity swap
Secrets and Lies, betrayed by a friend
Secrets and Lies, cheerful female lead
Secrets and Lies, workplace romance
Secrets and Lies, bright female lead
Secrets and Lies, possessive wife
Secrets and Lies, strict grandfather
Secrets and Lies, evil daughterinlaw
Secrets and Lies, useless father
Secrets and Lies, selfish mother 
Hundred Year Inheritance,soap opera
Hundred Year Inheritance, married couple
Hundred Year Inheritance, divorce
Hundred Year Inheritance, food 
Bravo My Life,death of a grandmother
Bravo My Life, death of a brother
Bravo My Life, photographer male lead
Bravo My Life, single mother female lead
Bravo My Life, raised by aunt
Bravo My Life, chasing a dream
Bravo My Life, studied abroad
Bravo My Life, adopted male lead
Bravo My Life, positive female lead
Bravo My Life, hit and run 
Romance Town,rich family
Romance Town, gambling
Romance Town, sismance
Romance Town, rich male lead
Romance Town, unrequited love
Romance Town, love triangle
Romance Town, bromance
Romance Town, friendship 
Lovers in Bloom,workplace setting
Lovers in Bloom, police department setting
Lovers in Bloom, boxer female lead
Lovers in Bloom, police officer female lead
Lovers in Bloom, police officer male lead
Lovers in Bloom, stubborn female lead
Lovers in Bloom, arrogant male lead
Lovers in Bloom, strict mother
Lovers in Bloom, good and evil
Lovers in Bloom, cold male lead 
Vampire Prosecutor,supernatural power
Vampire Prosecutor, police procedural
Vampire Prosecutor, investigation
Vampire Prosecutor, vampire
Vampire Prosecutor, death
Vampire Prosecutor, murder
Vampire Prosecutor, violence
Vampire Prosecutor, detective fiction
Vampire Prosecutor, prosecutor female lead
Vampire Prosecutor, prosecutor male lead 
Feast of the Gods,food 
The Greatest Marriage,single mother
The Greatest Marriage, older womanyounger man
The Greatest Marriage, pregnancy
The Greatest Marriage, adapted from a novel
The Greatest Marriage, drama 
Which Star Are You From,bad tempered male lead
Which Star Are You From, countryside female lead
Which Star Are You From, famous leadcommon lead
Which Star Are You From, car accident
Which Star Are You From, bickering couple
Which Star Are You From, long lost child
Which Star Are You From, eccentric female lead
Which Star Are You From, forbidden love
Which Star Are You From, rich female lead
Which Star Are You From, sassy female lead 
Secret Mother,suspense
Secret Mother, family
Secret Mother, doctor female lead
Secret Mother, memory manipulation
Secret Mother, crime against children
Secret Mother, housewife bullying
Secret Mother, motherhood
Secret Mother, disappearance
Secret Mother, elementary school
Secret Mother, hidden identity 
The Blade and Petal,political intrigue
The Blade and Petal, betrayal
The Blade and Petal, hidden identity
The Blade and Petal, misunderstanding
The Blade and Petal, crossdressing
The Blade and Petal, gender bender
The Blade and Petal, goguryeo dynasty
The Blade and Petal, historical fiction
The Blade and Petal, secret
The Blade and Petal, heartbreak 
Not Yet Thirty,web series
Not Yet Thirty, sismance
Not Yet Thirty, older womanyounger man
Not Yet Thirty, first love
Not Yet Thirty, adapted from a webtoon
Not Yet Thirty, adult romance
Not Yet Thirty, eccentric female lead
Not Yet Thirty, childhood friends relationship
Not Yet Thirty, workplace setting
Not Yet Thirty, caf owner female lead 
Monstar,high school
Monstar, love triangle
Monstar, transfer student
Monstar, school bullying
Monstar, idol male lead
Monstar, teenager female lead
Monstar, teenager male lead
Monstar, famous male lead
Monstar, famous leadcommon lead
Monstar, band 
Let Me Introduce Her,living with inlaws
Let Me Introduce Her, news presenter male lead
Let Me Introduce Her, psychopath supporting character
Let Me Introduce Her, doctor male lead
Let Me Introduce Her, competent male lead
Let Me Introduce Her, flashback to past
Let Me Introduce Her, tough female lead
Let Me Introduce Her, ptsd
Let Me Introduce Her, secondary couple
Let Me Introduce Her, domestic abuse 
My Little Baby,neighbors relationship
My Little Baby, character development
My Little Baby, bromance
My Little Baby, second chance
My Little Baby, detective male lead
My Little Baby, single father male lead
My Little Baby, single mother female lead
My Little Baby, friendship 
Hide and Seek,rich female lead
Hide and Seek, strong female lead
Hide and Seek, independent female lead
Hide and Seek, smart female lead
Hide and Seek, female antagonist
Hide and Seek, mental illness
Hide and Seek, antihero
Hide and Seek, childhood friends relationship
Hide and Seek, heiress female lead
Hide and Seek, age gap real life 
Thousand Years of Love,immortal
Thousand Years of Love, web series
Thousand Years of Love, interspecies romance
Thousand Years of Love, musician
Thousand Years of Love, older womanyounger man
Thousand Years of Love, star crossed lovers
Thousand Years of Love, miniseries
Thousand Years of Love, immortality 
Thousand Years of Love,immortal
Thousand Years of Love, web series
Thousand Years of Love, interspecies romance
Thousand Years of Love, musician
Thousand Years of Love, older womanyounger man
Thousand Years of Love, star crossed lovers
Thousand Years of Love, miniseries
Thousand Years of Love, immortality 
The Great Seer,historical fiction
The Great Seer, retrocognition
The Great Seer, special power
The Great Seer, precognition
The Great Seer, goryeo dynasty
The Great Seer, joseon dynasty
The Great Seer, political 
Stars Falling from the Sky,antihero
Stars Falling from the Sky, psychological
Stars Falling from the Sky, murder
Stars Falling from the Sky, tragic past
Stars Falling from the Sky, smart male lead
Stars Falling from the Sky, investigation
Stars Falling from the Sky, eccentric male lead
Stars Falling from the Sky, cold manwarm woman
Stars Falling from the Sky, orphan male lead
Stars Falling from the Sky, melodrama 
A New Leaf,lawyer male lead
A New Leaf, slight romance
A New Leaf, fatherson relationship
A New Leaf, corruption
A New Leaf, amnesia 
One Sunny Day,salesmansaleswoman supporting character
One Sunny Day, florist supporting character
One Sunny Day, police officer supporting character
One Sunny Day, short length series
One Sunny Day, miniseries
One Sunny Day, web series 
The King of Dramas,entertainment industry
The King of Dramas, parody
The King of Dramas, antihero
The King of Dramas, arrogant male lead
The King of Dramas, cold male lead
The King of Dramas, older manyounger woman
The King of Dramas, strong female lead
The King of Dramas, melodrama 
Ice Adonis,immature female lead
Ice Adonis, transformation
Ice Adonis, strong female lead
Ice Adonis, dark fiction
Ice Adonis, tough past
Ice Adonis, sly female lead
Ice Adonis, single mother
Ice Adonis, bilingual
Ice Adonis, childish female lead
Ice Adonis, wrongfully accused 
Happy If You Died,time loop
Happy If You Died, sassy female lead
Happy If You Died, adapted from a webtoon
Happy If You Died, bossemployee relationship
Happy If You Died, strong female lead
Happy If You Died, satire
Happy If You Died, male chases female first
Happy If You Died, smart female lead
Happy If You Died, office worker
Happy If You Died, life lesson 
Delicious Proposal,
On the Way to the Airport,airport setting
On the Way to the Airport, flight attendant female lead
On the Way to the Airport, second chance romance
On the Way to the Airport, infidelity
On the Way to the Airport, second chance 
Seoul 1945,historical fiction
Seoul 1945, japanese colonial rule 
Poseidon,coast guard
Poseidon, workplace romance
Poseidon, slight romance
Poseidon, teamwork
Poseidon, cohabitation
Poseidon, tragic past
Poseidon, investigation
Poseidon, drama 
Sweet Enemy,wrongfully accused
Sweet Enemy, birth secret
Sweet Enemy, long lost child
Sweet Enemy, soap opera
Sweet Enemy, stepsiblings love
Sweet Enemy, revenge
Sweet Enemy, prison
Sweet Enemy, romance 
Spotlight,reporter female lead
Spotlight, cold male lead
Spotlight, news media
Spotlight, news anchor
Spotlight, news station
Spotlight, corruption
Spotlight, bossemployee relationship
Spotlight, investigation 
Return,strong female lead
Return, revenge
Return, tragic past
Return, murder
Return, drug addiction
Return, infidelity
Return, childhood friends relationship
Return, police department setting
Return, teacher supporting character
Return, lawyer female lead 
How to Buy a Friend,school bullying
How to Buy a Friend, high school
How to Buy a Friend, bromance
How to Buy a Friend, suicide
How to Buy a Friend, death
How to Buy a Friend, adapted from a webtoon
How to Buy a Friend, investigation
How to Buy a Friend, poetry
How to Buy a Friend, adolescence
How to Buy a Friend, flashback to past 
Taejo Wang Geon,royalty
Taejo Wang Geon, goryeo dynasty
Taejo Wang Geon, king male lead
Taejo Wang Geon, taejo
Taejo Wang Geon, historical figure
Taejo Wang Geon, historical fiction 
Tazza,gambling
Tazza, adapted from a manhwa
Tazza, revenge
Tazza, childhood friends relationship
Tazza, gambler male lead
Tazza, first love
Tazza, melodrama
Tazza, drama
Tazza, friendship
Tazza, suspense 
You and I,
Glory Jane,baseball
Glory Jane, sports 
Three Days,political
Three Days, bodyguard male lead
Three Days, suspense 
The Sons of Sol Pharmacy House,brothers relationship
The Sons of Sol Pharmacy House, jerk male lead
The Sons of Sol Pharmacy House, nerdy male lead
The Sons of Sol Pharmacy House, big family
The Sons of Sol Pharmacy House, multiple mains
The Sons of Sol Pharmacy House, older womanyounger man
The Sons of Sol Pharmacy House, multiple couples
The Sons of Sol Pharmacy House, female chases male first 
The Queen's Classroom,classmates relationship
The Queen's Classroom, child supporting character
The Queen's Classroom, child female lead
The Queen's Classroom, child male lead
The Queen's Classroom, teacher female lead
The Queen's Classroom, coldhearted female lead
The Queen's Classroom, elementary school
The Queen's Classroom, multiple mains
The Queen's Classroom, child abuse
The Queen's Classroom, student 
Ruby Ring,twins
Ruby Ring, sisters relationship
Ruby Ring, sly female lead
Ruby Ring, imposter
Ruby Ring, gold digger female lead
Ruby Ring, nice female lead
Ruby Ring, soap opera
Ruby Ring, plastic surgery
Ruby Ring, stolen identity
Ruby Ring, identity swap 
My Beautiful Bride,gangster supporting character
My Beautiful Bride, police officer female lead
My Beautiful Bride, police officer male lead
My Beautiful Bride, underworld
My Beautiful Bride, conflict
My Beautiful Bride, hardworking male lead
My Beautiful Bride, unconditional love
My Beautiful Bride, hidden personality
My Beautiful Bride, strong male lead
My Beautiful Bride, loan shark 
Woman with a Suitcase,lawyer female lead
Woman with a Suitcase, wrongfully accused
Woman with a Suitcase, slight romance
Woman with a Suitcase, death
Woman with a Suitcase, strong female lead
Woman with a Suitcase, second chance
Woman with a Suitcase, murder 
Memory,alzheimers disease
Memory, teamwork
Memory, bromance
Memory, motherson relationship
Memory, fatherson relationship
Memory, coworkers relationship
Memory, workplace setting
Memory, exspouse relationship
Memory, vice president supporting character
Memory, judge supporting character 
Pegasus Market,adapted from a webtoon
Pegasus Market, eccentric male lead
Pegasus Market, teamwork
Pegasus Market, bossemployee relationship
Pegasus Market, supermarket
Pegasus Market, corruption
Pegasus Market, nice male lead
Pegasus Market, character development
Pegasus Market, tragic past
Pegasus Market, bromance 
Left-Handed Wife,orphan male lead
Left-Handed Wife, identity swap
Left-Handed Wife, amnesia
Left-Handed Wife, rich manpoor woman
Left-Handed Wife, rich male lead
Left-Handed Wife, first love
Left-Handed Wife, lovers separated
Left-Handed Wife, cosmetic company
Left-Handed Wife, art
Left-Handed Wife, childhood friends relationship 
My Unfortunate Boyfriend,clumsy male lead
My Unfortunate Boyfriend, amusement park setting
My Unfortunate Boyfriend, airhead male lead
My Unfortunate Boyfriend, hardworking female lead
My Unfortunate Boyfriend, naive male lead
My Unfortunate Boyfriend, eccentric male lead
My Unfortunate Boyfriend, weak male lead
My Unfortunate Boyfriend, nice male lead
My Unfortunate Boyfriend, first love 
Golden Time,hospital setting
Golden Time, surgeon male lead
Golden Time, emergency department
Golden Time, resident doctor 
Secrets of Women,sly female lead
Secrets of Women, friends to enemies
Secrets of Women, hatred
Secrets of Women, nice female lead
Secrets of Women, greed
Secrets of Women, soap opera
Secrets of Women, betrayal
Secrets of Women, jealousy
Secrets of Women, coma
Secrets of Women, revenge 
Pink Lipstick,best friends relationship
Pink Lipstick, retaliation
Pink Lipstick, multiple marriages
Pink Lipstick, wedlock child
Pink Lipstick, infidelity
Pink Lipstick, revenge
Pink Lipstick, marriage
Pink Lipstick, friendship 
Vampire Idol,roommates relationship
Vampire Idol, vampire male lead
Vampire Idol, melodrama
Vampire Idol, vampire 
A Place in the Sun,car accident
A Place in the Sun, tough male lead
A Place in the Sun, orphan male lead
A Place in the Sun, smart male lead
A Place in the Sun, birth secret
A Place in the Sun, switched at birth
A Place in the Sun, nice male lead
A Place in the Sun, unexpected pregnancy
A Place in the Sun, jealousy
A Place in the Sun, corruption 
Chungil Electronics Miss Lee,workplace setting
Chungil Electronics Miss Lee, company president ceo female lead
Chungil Electronics Miss Lee, hardship
Chungil Electronics Miss Lee, innocent female lead
Chungil Electronics Miss Lee, cheerful female lead
Chungil Electronics Miss Lee, team manager
Chungil Electronics Miss Lee, tough female lead
Chungil Electronics Miss Lee, shy female lead
Chungil Electronics Miss Lee, nice female lead
Chungil Electronics Miss Lee, hardworking female lead 
Avengers Social Club,revenge
Avengers Social Club, sismance
Avengers Social Club, strong female lead
Avengers Social Club, healing
Avengers Social Club, smart male lead
Avengers Social Club, motherson relationship
Avengers Social Club, motherdaughter relationship
Avengers Social Club, tragic past
Avengers Social Club, abusive husband
Avengers Social Club, nice stepmother 
Mr. Baek,age gap drama life
Mr. Baek, age gap real life
Mr. Baek, older manyounger woman
Mr. Baek, love at first sight
Mr. Baek, hidden identity
Mr. Baek, becoming young
Mr. Baek, body transformation
Mr. Baek, fatherson relationship
Mr. Baek, bossemployee relationship
Mr. Baek, rich manpoor woman 
The Devil,
Golden Cross,revenge
Golden Cross, double identity
Golden Cross, suspense 
Secret Boutique,power struggle
Secret Boutique, strong female lead
Secret Boutique, secret crush
Secret Boutique, scheme
Secret Boutique, revenge
Secret Boutique, corruption
Secret Boutique, lying
Secret Boutique, independent female lead
Secret Boutique, hardworking female lead
Secret Boutique, boutique 
Happy Sisters,infidelity
Happy Sisters, older womanyounger man
Happy Sisters, divorce
Happy Sisters, marriage of convenience
Happy Sisters, multiple couples
Happy Sisters, rich manpoor woman 
First Love Again,gay romance
First Love Again, lgbtq
First Love Again, reincarnated lovers
First Love Again, miniseries
First Love Again, reincarnation
First Love Again, flashback to past
First Love Again, first love
First Love Again, bisexual male lead
First Love Again, gay male lead
First Love Again, web series 
The Return of Hwang Geum-Bok,sly female lead
The Return of Hwang Geum-Bok, weak female lead
The Return of Hwang Geum-Bok, soap opera 
We Are Dating Now,nerdy female lead
We Are Dating Now, secondary couple
We Are Dating Now, bickering couple
We Are Dating Now, smart female lead
We Are Dating Now, playboy male lead
We Are Dating Now, naive female lead
We Are Dating Now, secret relationship
We Are Dating Now, older womanyounger man
We Are Dating Now, enemies to lovers
We Are Dating Now, friends to lovers 
Blow Breeze,childhood friends relationship
Blow Breeze, secondary couple
Blow Breeze, grandpagrandson relationship
Blow Breeze, fake identity
Blow Breeze, evil daughterinlaw
Blow Breeze, selfish mother
Blow Breeze, fake daughter
Blow Breeze, family reunion
Blow Breeze, family dispute
Blow Breeze, smart female lead 
Miss Ripley,dark fiction
Miss Ripley, ripley syndrome
Miss Ripley, greed
Miss Ripley, antihero
Miss Ripley, based on true story 
Lovers in Prague,filmed abroad 
The Musical,preproduced
The Musical, performing arts 
Radiant Office,office worker
Radiant Office, terminal illness
Radiant Office, misunderstanding
Radiant Office, nice female lead
Radiant Office, hardworking male lead
Radiant Office, hardworking female lead
Radiant Office, teamwork
Radiant Office, smart male lead
Radiant Office, strong female lead
Radiant Office, bossemployee relationship 
The Birth of a Family,
The 3rd Hospital,hospital setting
The 3rd Hospital, surgeon female lead
The 3rd Hospital, surgeon male lead
The 3rd Hospital, doctor female lead
The 3rd Hospital, doctor male lead
The 3rd Hospital, family 
Our Gap-soon,
Doctor Frost,emotional blunting
Doctor Frost, eccentric male lead
Doctor Frost, adapted from a webtoon
Doctor Frost, disability
Doctor Frost, cold male lead
Doctor Frost, miniseries
Doctor Frost, investigation 
Twelve Nights,photographer female lead
Twelve Nights, ballet dancer male lead
Twelve Nights, hardship
Twelve Nights, chasing a dream
Twelve Nights, exboyfriend comes back
Twelve Nights, meet again
Twelve Nights, time skip
Twelve Nights, strong male lead
Twelve Nights, eccentric female lead
Twelve Nights, photography 
"Oh, the Mysterious",investigation
"Oh, the Mysterious", friendship
"Oh, the Mysterious", childhood friends relationship
"Oh, the Mysterious", detective fiction
"Oh, the Mysterious", police department
